id1,name1,id2,name2,count
440,中尾隆聖,6516,野沢雅子,2
10313,中村達也（BLANKEY JET CITY）,19079,塚本晋也,2
13286,早見沙織,1716,櫻井孝宏,2
13286,早見沙織,13630,玉川紗己子,2
21352,広瀬アリス,4761,リリー・フランキー,2
2337,AKIRA,27267,岩田剛典,2
12962,小清水亜美,8650,三瓶由布子,2
12962,小清水亜美,14613,折笠富美子,2
12962,小清水亜美,4767,三石琴乃,2
18623,美山加恋,25936,村中知,2
18623,美山加恋,28030,藤田咲,2
18623,美山加恋,30222,福原遥,2
18623,美山加恋,30769,森なな子,2
19569,横山裕,19570,渋谷すばる,2
19569,横山裕,19571,村上信五,2
19569,横山裕,20352,安田章大,2
14014,代永翼,15021,梶裕貴,2
11788,浅利陽介,9187,河合龍之介,2
3792,戸田恵梨香,4797,香川照之,2
3792,戸田恵梨香,819,織田裕二,2
16810,藤森慎吾,16811,中田敦彦,2
13668,海部剛史,28187,雨蘭咲木子,2
13668,海部剛史,28188,鈴木弥生,2
28187,雨蘭咲木子,28188,鈴木弥生,2
5620,豊川悦司,7629,六平直政,2
5620,豊川悦司,861,田口トモロヲ,2
5017,鈴木杏,603,大森南朋,2
2932,真木よう子,4797,香川照之,2
2932,真木よう子,4760,堤真一,2
2932,真木よう子,732,岡田准一,2
28577,司葉子,29773,加山雄三,2
14580,佐藤永典,14642,須藤茉麻,2
14580,佐藤永典,14643,竹達彩奈,2
14580,佐藤永典,14581,佐々木喜英,2
14642,須藤茉麻,14643,竹達彩奈,2
709,矢島晶子,8545,こおろぎさとみ,2
3273,江口のりこ,8713,松田洋治,2
3273,江口のりこ,8719,綾田俊樹,2
3273,江口のりこ,6420,温水洋一,2
3273,江口のりこ,8687,今村祈履,2
2226,荒川良々,2638,水川あさみ,2
2597,中村七之助,8633,中村勘三郎,2
24893,樋井明日香,9480,山田キヌヲ,2
20017,上埜すみれ,26828,洪潤梨,2
11845,入野自由,21813,茅野愛衣,2
11845,入野自由,12518,花澤香菜,2
21813,茅野愛衣,24351,尾崎真実,2
11901,鳥海浩輔,14113,豊口めぐみ,2
11901,鳥海浩輔,6515,石田彰,2
1813,綾瀬はるか,4760,堤真一,2
1813,綾瀬はるか,5859,岡田将生,2
1813,綾瀬はるか,36,石原さとみ,2
1813,綾瀬はるか,809,遠藤憲一,2
22581,BiS,29784,GANG PARADE,2
10788,桜庭ななみ,4636,田中圭,2
14780,松本若菜,14781,中泉英雄,2
13722,生田斗真,2451,瑛太,2
13722,生田斗真,361,山田孝之,2
13722,生田斗真,1401,高岡蒼佑,2
13722,生田斗真,8703,吉高由里子,2
28130,スベンジャ・ポンコン,3428,川瀬陽太,2
28130,スベンジャ・ポンコン,6269,富田克也,2
